timestamp,container,service,cpu_percent,memory_mb
1789456000.134,research-api-inventory-service-1,inventory-service,4.35,9.871
1789456000.134,research-api-users-service-1,users-service,13.23,12.32
1789456000.134,research-api-grafana-1,grafana,0.14,44.89
1789456000.134,research-api-postgres-1,postgres,20.8,91.31
1789456000.134,research-api-prometheus-1,prometheus,0.9,34.77
1789456000.134,research-api-cadvisor-1,cadvisor,0.0,19.01
1789456005.141,research-api-nginx-1,nginx,22.96,15.97
1789456005.141,research-api-orders-service-1,orders-service,28.69,15.34
1789456005.141,research-api-products-service-1,products-service,17.61,13.53
1789456005.141,research-api-inventory-service-1,inventory-service,5.65,9.496
1789456005.141,research-api-users-service-1,users-service,16.77,12.41
1789456005.141,research-api-grafana-1,grafana,0.04,44.89
1789456005.141,research-api-postgres-1,postgres,18.03,91.25
1789456005.141,research-api-prometheus-1,prometheus,0.0,34.89
1789456005.141,research-api-cadvisor-1,cadvisor,0.0,18.82
1789456010.116,research-api-nginx-1,nginx,20.95,16.38
1789456010.116,research-api-orders-service-1,orders-service,35.31,15.23
1789456010.116,research-api-products-service-1,products-service,17.51,13.07
1789456010.116,research-api-inventory-service-1,inventory-service,4.82,10.3
1789456010.116,research-api-users-service-1,users-service,16.65,12.32
1789456010.116,research-api-grafana-1,grafana,0.14,44.89
1789456010.116,research-api-postgres-1,postgres,26.05,91.88
1789456010.116,research-api-prometheus-1,prometheus,1.02,34.91
1789456010.116,research-api-cadvisor-1,cadvisor,0.0,18.82
1789456015.124,research-api-nginx-1,nginx,26.46,16.27
1789456015.124,research-api-orders-service-1,orders-service,35.64,14.51
1789456015.124,research-api-products-service-1,products-service,23.6,14.64
1789456015.124,research-api-inventory-service-1,inventory-service,4.79,10.28
1789456015.124,research-api-users-service-1,users-service,19.47,11.59
1789456015.124,research-api-grafana-1,grafana,0.04,44.89
1789456015.124,research-api-postgres-1,postgres,27.98,91.84
1789456015.124,research-api-prometheus-1,prometheus,0.0,34.91
1789456015.124,research-api-cadvisor-1,cadvisor,0.0,18.2
1789456020.14,research-api-nginx-1,nginx,23.59,16.42
1789456020.14,research-api-orders-service-1,orders-service,32.69,15.67
1789456020.14,research-api-products-service-1,products-service,20.11,13.48
1789456020.14,research-api-inventory-service-1,inventory-service,3.91,9.348
1789456020.14,research-api-users-service-1,users-service,18.46,11.95
1789456020.14,research-api-grafana-1,grafana,0.06,44.89
1789456020.14,research-api-postgres-1,postgres,19.11,91.0
1789456020.14,research-api-prometheus-1,prometheus,0.0,34.91
1789456020.14,research-api-cadvisor-1,cadvisor,0.0,18.2
1789456025.119,research-api-nginx-1,nginx,20.0,16.24
1789456025.119,research-api-orders-service-1,orders-service,24.32,14.88
1789456025.119,research-api-products-service-1,products-service,14.19,13.8
1789456025.119,research-api-inventory-service-1,inventory-service,4.06,9.742
1789456025.119,research-api-users-service-1,users-service,17.03,11.59
1789456025.119,research-api-grafana-1,grafana,0.06,44.89
1789456025.119,research-api-postgres-1,postgres,21.65,91.81
