stage,run,metric,unit,target,load_level,samples,mean,p95,max
04,1,memory_mb,MB,users-service,low,60,11.717,12.925,13.26
04,1,memory_mb,MB,users-service,medium,60,12.717,13.77,14.09
04,1,memory_mb,MB,users-service,high,60,16.644,18.021,18.55
04,1,cpu_percent,percentual de um nucleo,grafana,low,60,0.109,0.2,0.29
04,1,cpu_percent,percentual de um nucleo,grafana,medium,60,0.096,0.18,0.21
04,1,cpu_percent,percentual de um nucleo,grafana,high,60,0.087,0.15,0.16
04,1,memory_mb,MB,grafana,low,60,49.215,52.43,52.44
04,1,memory_mb,MB,grafana,medium,60,44.353,44.38,44.38
04,1,memory_mb,MB,grafana,high,60,44.387,44.41,44.41
04,1,cpu_percent,percentual de um nucleo,postgres,low,60,22.581,27.991,30.02
04,1,cpu_percent,percentual de um nucleo,postgres,medium,60,74.494,82.976,86.66
04,1,cpu_percent,percentual de um nucleo,postgres,high,60,119.23,156.528,165.58
04,1,memory_mb,MB,postgres,low,60,85.316,92.786,93.24
04,1,memory_mb,MB,postgres,medium,60,116.695,128.15,129.5
04,1,memory_mb,MB,postgres,high,60,169.448,181.71,182.9
04,1,cpu_percent,percentual de um nucleo,prometheus,low,60,0.396,1.124,1.55
04,1,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.368,0.886,1.25
04,1,cpu_percent,percentual de um nucleo,prometheus,high,60,0.006,0.005,0.14
04,1,memory_mb,MB,prometheus,low,60,32.34,35.059,35.28
04,1,memory_mb,MB,prometheus,medium,60,34.903,35.67,35.68
04,1,memory_mb,MB,prometheus,high,60,36.168,37.59,37.59
04,1,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.012,0.01,0.35
04,1,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.035,0.292,0.98
04,1,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.065,0.323,1.05
04,1,memory_mb,MB,cadvisor,low,60,18.584,19.96,20.67
04,1,memory_mb,MB,cadvisor,medium,60,19.224,21.09,21.24
04,1,memory_mb,MB,cadvisor,high,60,20.925,22.553,22.8
