stage,descricao,run,metric,unit,target,load_level,samples,mean,p95,max
Stage 02,Users extraido,3,process_memory_mb,MB,users-service,high,30,22.788,23.493,23.965
Stage 02,Users extraido,3,goroutines,goroutines,cadvisor,low,30,26.833,28.0,28.0
Stage 02,Users extraido,3,goroutines,goroutines,cadvisor,medium,30,26.767,28.0,28.0
Stage 02,Users extraido,3,goroutines,goroutines,cadvisor,high,30,26.6,28.0,28.0
Stage 02,Users extraido,3,goroutines,goroutines,prometheus,low,30,39.1,40.0,40.0
Stage 02,Users extraido,3,goroutines,goroutines,prometheus,medium,30,39.0,39.0,39.0
Stage 02,Users extraido,3,goroutines,goroutines,prometheus,high,30,39.2,40.0,40.0
Stage 02,Users extraido,3,goroutines,goroutines,monolith-partial,low,30,11.633,23.2,31.0
Stage 02,Users extraido,3,goroutines,goroutines,monolith-partial,medium,30,13.7,24.0,26.0
Stage 02,Users extraido,3,goroutines,goroutines,monolith-partial,high,30,99.2,190.3,257.0
Stage 02,Users extraido,3,goroutines,goroutines,users-service,low,30,9.2,10.0,12.0
Stage 02,Users extraido,3,goroutines,goroutines,users-service,medium,30,9.667,13.65,16.0
Stage 02,Users extraido,3,goroutines,goroutines,users-service,high,30,32.433,63.95,78.0
Stage 02,Users extraido,3,heap_alloc_mb,MB,cadvisor,low,30,6.34,8.363,8.445
Stage 02,Users extraido,3,heap_alloc_mb,MB,cadvisor,medium,30,6.558,8.465,8.871
Stage 02,Users extraido,3,heap_alloc_mb,MB,cadvisor,high,30,6.984,8.92,8.984
Stage 02,Users extraido,3,heap_alloc_mb,MB,prometheus,low,30,19.747,22.391,22.83
Stage 02,Users extraido,3,heap_alloc_mb,MB,prometheus,medium,30,24.81,29.569,30.315
Stage 02,Users extraido,3,heap_alloc_mb,MB,prometheus,high,30,25.546,28.079,28.582
Stage 02,Users extraido,3,heap_alloc_mb,MB,monolith-partial,low,30,4.158,4.905,5.056
Stage 02,Users extraido,3,heap_alloc_mb,MB,monolith-partial,medium,30,4.302,5.01,5.1
Stage 02,Users extraido,3,heap_alloc_mb,MB,monolith-partial,high,30,5.973,6.915,7.117
Stage 02,Users extraido,3,heap_alloc_mb,MB,users-service,low,30,1.994,2.632,2.698
Stage 02,Users extraido,3,heap_alloc_mb,MB,users-service,medium,30,2.357,2.99,3.173
Stage 02,Users extraido,3,heap_alloc_mb,MB,users-service,high,30,3.43,4.137,4.418
Stage 02,Users extraido,3,gc_pause_ms,ms,cadvisor,low,30,0.164,0.225,0.228
Stage 02,Users extraido,3,gc_pause_ms,ms,cadvisor,medium,30,0.132,0.24,0.257
Stage 02,Users extraido,3,gc_pause_ms,ms,cadvisor,high,30,2.531,12.443,12.465
Stage 02,Users extraido,3,gc_pause_ms,ms,prometheus,low,30,0.047,0.115,0.115
Stage 02,Users extraido,3,gc_pause_ms,ms,prometheus,medium,30,0.03,0.132,0.132
Stage 02,Users extraido,3,gc_pause_ms,ms,prometheus,high,30,0.06,0.208,0.208
Stage 02,Users extraido,3,gc_pause_ms,ms,monolith-partial,low,30,0.451,0.542,0.572
Stage 02,Users extraido,3,gc_pause_ms,ms,monolith-partial,medium,30,0.294,0.336,0.392
Stage 02,Users extraido,3,gc_pause_ms,ms,monolith-partial,high,30,2.479,2.92,2.971
Stage 02,Users extraido,3,gc_pause_ms,ms,users-service,low,30,0.293,0.384,0.403
Stage 02,Users extraido,3,gc_pause_ms,ms,users-service,medium,30,0.234,0.298,0.331
Stage 02,Users extraido,3,gc_pause_ms,ms,users-service,high,30,1.465,1.742,1.868
Stage 02,Users extraido,3,pool_acquired_conns,conexoes,monolith-partial,low,30,0.6,3.55,7.0
Stage 02,Users extraido,3,pool_acquired_conns,conexoes,monolith-partial,medium,30,1.233,4.55,5.0
Stage 02,Users extraido,3,pool_acquired_conns,conexoes,monolith-partial,high,30,7.533,14.0,14.0
Stage 02,Users extraido,3,pool_acquired_conns,conexoes,users-service,low,30,0.0,0.0,0.0
Stage 02,Users extraido,3,pool_acquired_conns,conexoes,users-service,medium,30,0.167,1.55,2.0
Stage 02,Users extraido,3,pool_acquired_conns,conexoes,users-service,high,30,0.467,2.55,4.0
Stage 02,Users extraido,3,pool_idle_conns,conexoes,monolith-partial,low,30,13.167,14.0,14.0
Stage 02,Users extraido,3,pool_idle_conns,conexoes,monolith-partial,medium,30,12.767,14.0,14.0
Stage 02,Users extraido,3,pool_idle_conns,conexoes,monolith-partial,high,30,6.467,14.0,14.0
Stage 02,Users extraido,3,pool_idle_conns,conexoes,users-service,low,30,6.733,7.0,7.0
Stage 02,Users extraido,3,pool_idle_conns,conexoes,users-service,medium,30,9.433,10.0,10.0
Stage 02,Users extraido,3,pool_idle_conns,conexoes,users-service,high,30,13.5,14.0,14.0
Stage 02,Users extraido,3,pool_total_conns,conexoes,monolith-partial,low,30,13.767,14.0,14.0
Stage 02,Users extraido,3,pool_total_conns,conexoes,monolith-partial,medium,30,14.0,14.0,14.0
Stage 02,Users extraido,3,pool_total_conns,conexoes,monolith-partial,high,30,14.0,14.0,14.0
Stage 02,Users extraido,3,pool_total_conns,conexoes,users-service,low,30,6.733,7.0,7.0
Stage 02,Users extraido,3,pool_total_conns,conexoes,users-service,medium,30,9.6,10.0,10.0
Stage 02,Users extraido,3,pool_total_conns,conexoes,users-service,high,30,13.967,14.0,14.0
Stage 02,Users extraido,3,pool_wait_per_acquire_ms,ms,monolith-partial,low,30,0.004,0.015,0.024
Stage 02,Users extraido,3,pool_wait_per_acquire_ms,ms,monolith-partial,medium,30,0.002,0.004,0.004
Stage 02,Users extraido,3,pool_wait_per_acquire_ms,ms,monolith-partial,high,30,2.698,3.582,3.672
Stage 02,Users extraido,3,pool_wait_per_acquire_ms,ms,users-service,low,30,0.006,0.022,0.037
Stage 02,Users extraido,3,pool_wait_per_acquire_ms,ms,users-service,medium,30,0.002,0.003,0.003
Stage 02,Users extraido,3,pool_wait_per_acquire_ms,ms,users-service,high,30,0.026,0.036,0.038
Stage 02,Users extraido,3,pool_empty_acquire_per_s,por segundo,monolith-partial,low,30,0.072,0.227,0.24
Stage 02,Users extraido,3,pool_empty_acquire_per_s,por segundo,monolith-partial,medium,30,0.791,2.54,2.64
Stage 02,Users extraido,3,pool_empty_acquire_per_s,por segundo,monolith-partial,high,30,830.138,994.186,1007.4
Stage 02,Users extraido,3,pool_empty_acquire_per_s,por segundo,users-service,low,30,0.02,0.1,0.1
Stage 02,Users extraido,3,pool_empty_acquire_per_s,por segundo,users-service,medium,30,0.01,0.06,0.06
Stage 02,Users extraido,3,pool_empty_acquire_per_s,por segundo,users-service,high,30,12.64,16.852,17.0
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,nginx,low,60,27.161,30.779,31.48
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,nginx,medium,60,66.066,70.163,84.68
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,nginx,high,60,401.718,672.689,709.23
Stage 02,Users extraido,3,memory_mb,MB,nginx,low,60,15.763,16.394,16.69
Stage 02,Users extraido,3,memory_mb,MB,nginx,medium,60,18.695,19.402,19.56
Stage 02,Users extraido,3,memory_mb,MB,nginx,high,60,22.328,24.201,24.8
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,users-service,low,60,14.451,17.267,18.56
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,users-service,medium,60,33.311,35.972,37.27
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,users-service,high,60,53.934,77.95,81.57
Stage 02,Users extraido,3,memory_mb,MB,users-service,low,60,12.011,13.165,13.5
Stage 02,Users extraido,3,memory_mb,MB,users-service,medium,60,12.706,13.681,14.4
Stage 02,Users extraido,3,memory_mb,MB,users-service,high,60,16.187,17.293,17.7
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,monolith-partial,low,60,43.488,50.856,55.98
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,monolith-partial,medium,60,90.758,99.192,108.98
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,monolith-partial,high,60,159.115,215.219,222.91
Stage 02,Users extraido,3,memory_mb,MB,monolith-partial,low,60,17.51,18.816,19.24
Stage 02,Users extraido,3,memory_mb,MB,monolith-partial,medium,60,18.067,18.836,19.43
Stage 02,Users extraido,3,memory_mb,MB,monolith-partial,high,60,24.348,26.046,27.12
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,grafana,low,60,0.09,0.43,0.48
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,grafana,medium,60,0.146,0.094,5.48
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,grafana,high,60,0.066,0.111,0.34
Stage 02,Users extraido,3,memory_mb,MB,grafana,low,60,52.665,56.42,56.68
Stage 02,Users extraido,3,memory_mb,MB,grafana,medium,60,47.573,47.64,48.05
Stage 02,Users extraido,3,memory_mb,MB,grafana,high,60,47.145,47.16,47.56
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,postgres,low,60,30.163,37.393,40.13
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,postgres,medium,60,66.986,80.263,90.51
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,postgres,high,60,122.243,165.974,177.39
Stage 02,Users extraido,3,memory_mb,MB,postgres,low,60,73.68,76.294,76.8
Stage 02,Users extraido,3,memory_mb,MB,postgres,medium,60,91.683,100.71,102.0
Stage 02,Users extraido,3,memory_mb,MB,postgres,high,60,125.155,137.34,138.9
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,prometheus,low,60,0.076,0.18,0.2
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.066,0.13,1.07
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,prometheus,high,60,0.11,0.27,0.29
Stage 02,Users extraido,3,memory_mb,MB,prometheus,low,60,32.243,33.971,34.21
Stage 02,Users extraido,3,memory_mb,MB,prometheus,medium,60,35.088,37.278,37.85
Stage 02,Users extraido,3,memory_mb,MB,prometheus,high,60,37.653,38.361,38.38
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.022,0.01,0.91
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.025,0.25,0.28
Stage 02,Users extraido,3,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.577,1.717,2.12
Stage 02,Users extraido,3,memory_mb,MB,cadvisor,low,60,17.738,19.15,19.43
Stage 02,Users extraido,3,memory_mb,MB,cadvisor,medium,60,19.38,20.84,20.92
Stage 02,Users extraido,3,memory_mb,MB,cadvisor,high,60,19.721,21.047,21.27
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,cadvisor,low,30,0.263,0.32,0.34
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,cadvisor,medium,30,0.163,0.24,0.3
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,cadvisor,high,30,0.206,0.291,0.32
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,prometheus,low,30,0.22,0.298,0.34
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,prometheus,medium,30,0.135,0.18,0.18
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,prometheus,high,30,0.166,0.2,0.2
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,monolith-partial,low,30,25.912,28.391,28.42
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,monolith-partial,medium,30,58.962,62.948,63.18
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,monolith-partial,high,30,136.105,140.873,140.98
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,products-service,low,30,16.665,18.711,18.839
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,products-service,medium,30,39.048,42.266,42.36
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,products-service,high,30,87.384,91.493,91.6
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,users-service,low,30,13.206,14.553,14.601
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,users-service,medium,30,31.689,34.062,34.18
Stage 03,Products extraido,1,process_cpu_percent,percentual de um nucleo,users-service,high,30,69.68,71.862,72.024
Stage 03,Products extraido,1,process_memory_mb,MB,cadvisor,low,30,41.142,42.752,42.816
Stage 03,Products extraido,1,process_memory_mb,MB,cadvisor,medium,30,42.459,43.303,43.812
Stage 03,Products extraido,1,process_memory_mb,MB,cadvisor,high,30,42.954,44.254,44.75
Stage 03,Products extraido,1,process_memory_mb,MB,prometheus,low,30,81.514,84.245,84.414
Stage 03,Products extraido,1,process_memory_mb,MB,prometheus,medium,30,86.434,87.914,87.914
Stage 03,Products extraido,1,process_memory_mb,MB,prometheus,high,30,84.395,85.371,85.371
Stage 03,Products extraido,1,process_memory_mb,MB,monolith-partial,low,30,22.407,23.925,24.465
Stage 03,Products extraido,1,process_memory_mb,MB,monolith-partial,medium,30,24.193,25.001,25.348
Stage 03,Products extraido,1,process_memory_mb,MB,monolith-partial,high,30,27.834,28.655,28.742
Stage 03,Products extraido,1,process_memory_mb,MB,products-service,low,30,19.961,20.615,20.746
Stage 03,Products extraido,1,process_memory_mb,MB,products-service,medium,30,21.652,22.503,22.531
Stage 03,Products extraido,1,process_memory_mb,MB,products-service,high,30,25.162,25.853,25.875
Stage 03,Products extraido,1,process_memory_mb,MB,users-service,low,30,18.579,19.215,19.414
Stage 03,Products extraido,1,process_memory_mb,MB,users-service,medium,30,19.488,19.942,20.102
Stage 03,Products extraido,1,process_memory_mb,MB,users-service,high,30,22.172,22.862,23.086
Stage 03,Products extraido,1,goroutines,goroutines,cadvisor,low,30,27.167,28.0,28.0
Stage 03,Products extraido,1,goroutines,goroutines,cadvisor,medium,30,26.767,28.0,28.0
Stage 03,Products extraido,1,goroutines,goroutines,cadvisor,high,30,26.5,28.0,28.0
Stage 03,Products extraido,1,goroutines,goroutines,prometheus,low,30,42.167,43.0,43.0
Stage 03,Products extraido,1,goroutines,goroutines,prometheus,medium,30,42.1,43.0,43.0
Stage 03,Products extraido,1,goroutines,goroutines,prometheus,high,30,42.067,42.55,43.0
Stage 03,Products extraido,1,goroutines,goroutines,monolith-partial,low,30,9.6,12.0,13.0
Stage 03,Products extraido,1,goroutines,goroutines,monolith-partial,medium,30,12.633,20.2,38.0
Stage 03,Products extraido,1,goroutines,goroutines,monolith-partial,high,30,43.633,79.55,83.0
Stage 03,Products extraido,1,goroutines,goroutines,products-service,low,30,10.3,15.0,19.0
Stage 03,Products extraido,1,goroutines,goroutines,products-service,medium,30,10.233,15.0,15.0
Stage 03,Products extraido,1,goroutines,goroutines,products-service,high,30,20.4,43.4,60.0
Stage 03,Products extraido,1,goroutines,goroutines,users-service,low,30,9.767,12.2,19.0
Stage 03,Products extraido,1,goroutines,goroutines,users-service,medium,30,9.967,14.1,15.0
Stage 03,Products extraido,1,goroutines,goroutines,users-service,high,30,18.8,36.75,39.0
Stage 03,Products extraido,1,heap_alloc_mb,MB,cadvisor,low,30,6.378,7.339,8.749
Stage 03,Products extraido,1,heap_alloc_mb,MB,cadvisor,medium,30,6.616,7.682,7.96
Stage 03,Products extraido,1,heap_alloc_mb,MB,cadvisor,high,30,6.94,8.797,9.591
Stage 03,Products extraido,1,heap_alloc_mb,MB,prometheus,low,30,19.502,22.226,22.555
Stage 03,Products extraido,1,heap_alloc_mb,MB,prometheus,medium,30,21.251,25.584,26.644
Stage 03,Products extraido,1,heap_alloc_mb,MB,prometheus,high,30,20.189,22.51,22.969
Stage 03,Products extraido,1,heap_alloc_mb,MB,monolith-partial,low,30,3.614,4.495,4.958
Stage 03,Products extraido,1,heap_alloc_mb,MB,monolith-partial,medium,30,4.491,5.574,5.759
Stage 03,Products extraido,1,heap_alloc_mb,MB,monolith-partial,high,30,5.277,6.433,6.698
Stage 03,Products extraido,1,heap_alloc_mb,MB,products-service,low,30,2.81,3.628,3.735
Stage 03,Products extraido,1,heap_alloc_mb,MB,products-service,medium,30,3.621,4.713,5.038
Stage 03,Products extraido,1,heap_alloc_mb,MB,products-service,high,30,4.31,5.794,6.262
Stage 03,Products extraido,1,heap_alloc_mb,MB,users-service,low,30,2.093,2.539,2.706
Stage 03,Products extraido,1,heap_alloc_mb,MB,users-service,medium,30,2.485,3.193,3.376
Stage 03,Products extraido,1,heap_alloc_mb,MB,users-service,high,30,3.132,3.658,4.374
Stage 03,Products extraido,1,gc_pause_ms,ms,cadvisor,low,30,0.204,0.298,0.307
Stage 03,Products extraido,1,gc_pause_ms,ms,cadvisor,medium,30,0.124,0.219,0.23
Stage 03,Products extraido,1,gc_pause_ms,ms,cadvisor,high,30,0.332,0.825,1.134
Stage 03,Products extraido,1,gc_pause_ms,ms,prometheus,low,30,0.06,0.139,0.139
Stage 03,Products extraido,1,gc_pause_ms,ms,prometheus,medium,30,0.029,0.094,0.094
Stage 03,Products extraido,1,gc_pause_ms,ms,prometheus,high,30,0.042,0.107,0.107
Stage 03,Products extraido,1,gc_pause_ms,ms,monolith-partial,low,30,0.411,0.502,0.523
Stage 03,Products extraido,1,gc_pause_ms,ms,monolith-partial,medium,30,0.268,0.295,0.342
Stage 03,Products extraido,1,gc_pause_ms,ms,monolith-partial,high,30,2.202,2.472,2.487
Stage 03,Products extraido,1,gc_pause_ms,ms,products-service,low,30,0.351,0.446,0.469
Stage 03,Products extraido,1,gc_pause_ms,ms,products-service,medium,30,0.228,0.259,0.264
Stage 03,Products extraido,1,gc_pause_ms,ms,products-service,high,30,1.778,2.023,2.057
Stage 03,Products extraido,1,gc_pause_ms,ms,users-service,low,30,0.349,0.541,0.554
Stage 03,Products extraido,1,gc_pause_ms,ms,users-service,medium,30,0.247,0.346,0.359
Stage 03,Products extraido,1,gc_pause_ms,ms,users-service,high,30,1.698,1.987,2.043
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,monolith-partial-03,low,30,0.1,1.0,1.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,monolith-partial-03,medium,30,1.033,3.0,9.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,monolith-partial-03,high,30,8.167,14.0,14.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,products-service,low,30,0.3,1.55,3.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,products-service,medium,30,0.167,1.0,1.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,products-service,high,30,1.867,6.55,8.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,users-service,low,30,0.167,1.1,3.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,users-service,medium,30,0.167,1.55,2.0
Stage 03,Products extraido,1,pool_acquired_conns,conexoes,users-service,high,30,1.533,4.55,6.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,monolith-partial-03,low,30,10.867,12.0,12.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,monolith-partial-03,medium,30,12.467,14.0,14.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,monolith-partial-03,high,30,5.833,12.0,13.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,products-service,low,30,8.233,9.0,9.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,products-service,medium,30,11.333,13.0,13.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,products-service,high,30,12.133,14.0,14.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,users-service,low,30,7.533,8.55,9.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,users-service,medium,30,10.4,11.0,11.0
Stage 03,Products extraido,1,pool_idle_conns,conexoes,users-service,high,30,12.467,14.0,14.0
Stage 03,Products extraido,1,pool_total_conns,conexoes,monolith-partial-03,low,30,10.967,12.0,12.0
Stage 03,Products extraido,1,pool_total_conns,conexoes,monolith-partial-03,medium,30,13.5,14.0,14.0
Stage 03,Products extraido,1,pool_total_conns,conexoes,monolith-partial-03,high,30,14.0,14.0,14.0
Stage 03,Products extraido,1,pool_total_conns,conexoes,products-service,low,30,8.533,9.0,9.0
Stage 03,Products extraido,1,pool_total_conns,conexoes,products-service,medium,30,11.5,13.0,13.0
